,runtime,has_tagline,release_year,release_month,is_indie,log_budget,is_mid_budget,is_summer,is_holiday,is_dump_month,month_sin,month_cos,decade,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_Thriller,genre_War,genre_Western,is_franchise_genre,is_drama_only,has_superhero,has_sequel,has_imax,has_3d,has_franchise,has_dystopia,has_novel_adaptation,has_independent,tagline_length,tagline_word_count,is_english,director_film_count,director_median_revenue,actor1_median_revenue,is_top_director,is_top_actor,is_unknown_director,is_major_studio,studio_count,is_co_production,is_long_film,is_short_film
1047,-0.6412152309059795,1,-0.9645246761954195,-1.7512659982558352,0,-0.19448872916514556,1,0,0,1,0.8213918370817433,1.2282044867227526,-0.6052315553367766,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14524879124521403,0.020925106738953654,1,-0.33148976613878467,-0.7956553408564973,-0.273304759749741,0,0,0,1,-0.500349896772829,1,0,0
3059,-1.0766893125529844,1,-0.2576203273251764,-1.7512659982558352,0,-0.8565200009530416,0,0,0,1,0.8213918370817433,1.2282044867227526,-0.6052315553367766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7278469025051751,-0.5885023808321848,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,0,0
1632,-1.0766893125529844,1,0.6849188045018143,1.4934687727999947,0,0.7836128014088658,0,0,1,0,0.11666659842508961,1.4196513431353042,0.9144100848100111,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.044554620439653164,-0.1822173891180925,1,-0.08581954116253038,1.4781771331914668,0.39678251373174966,0,0,0,0,-0.94710618849287,0,0,0
2576,-1.2702333488405422,1,0.920553587458562,0.6085411079665866,0,-0.10158934844268465,1,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.828541073310736,1.0366375860241843,1,-0.8228302160912931,-0.45081000205104355,0.9550175376895657,0,0,0,0,-0.94710618849287,0,0,0
464,0.9071370593944821,1,0.1351043109360697,-0.2763865568668217,0,0.6699131407275696,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.15458926473661724,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.803768267179122,-0.791644876689231,1,5.564595633291318,1.8016581101460465,1.8804516325576666,0,0,0,0,-0.05359360505278807,1,0,0
112,-0.4960572036903113,1,0.920553587458562,-1.4562901099780325,0,0.31672973905636365,0,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06932742657126716,-0.1822173891180925,1,0.6511911337662325,-0.5433280387421485,0.0008770006189101763,0,0,0,1,1.2866752701073347,1,0,0
1733,-0.1089691311151959,1,-0.1790753996729272,0.31356521968878376,0,0.3652937009398107,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.15458926473661724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.4241614438093876,-0.1822173891180925,1,-0.08581954116253038,0.2834284543817671,-0.1577318130961155,0,0,0,1,0.8399189783872938,1,0,0
1143,-0.8831452762654267,1,0.5278289491973158,-1.7512659982558352,0,0.24381471673418068,0,0,0,1,0.8213918370817433,1.2282044867227526,0.15458926473661724,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.3102793967984673,-0.3853598849751387,1,-0.08581954116253038,0.18023964536802953,0.05714555395058197,0,0,0,1,0.39316268666725285,1,0,0
323,0.22973293238803008,1,0.6849188045018143,-0.2763865568668217,0,1.2833805666672242,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.9144100848100111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0.14524879124521403,0.2240676025959998,1,0.8968613587424867,1.2535242648142362,0.40635759069401906,0,0,0,1,-0.05359360505278807,1,0,0
1226,1.0522950866101504,1,-0.1790753996729272,-1.16131422170023,0,0.5969981170988836,0,0,0,0,1.5261170757383973,-0.009327447026668153,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.3599906260283643,1.646065073595323,1,2.616552933576267,0.2537189679522796,0.9179892760973628,0,0,0,0,-0.94710618849287,0,1,0
3013,-0.4960572036903113,1,-0.2576203273251764,-0.2763865568668217,0,-1.6765858042791397,0,1,0,0,0.11666659842509014,-1.4383062371886408,-0.6052315553367766,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5380434908203079,-0.5885023808321848,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
1231,0.37489095960369834,1,0.8420086598063128,0.9035169962443892,0,0.2238303540105665,0,0,0,0,-1.1039533203043368,0.7051619480543181,0.9144100848100111,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.803768267179122,-0.5885023808321848,1,2.862223158552521,0.7552519054714943,-0.8183884677166181,0,0,0,1,2.6269441452674576,1,0,0
760,1.2942251319695974,1,0.29219416624056815,1.4934687727999947,0,0.8473879221062464,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6257154023871783,1.646065073595323,1,0.1598506838137239,1.1856452802654265,0.5481312294991438,0,0,0,1,0.39316268666725285,1,1,0
3176,-0.9799172944092056,1,-0.021985544368428755,1.198492884522192,0,0.02732146337771564,1,0,1,0,-0.5880586402315643,1.2282044867227522,0.15458926473661724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.18320947358218748,0.42721009845304597,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,0.39316268666725285,1,0,0
2740,-0.8347592671935373,1,-1.435794242108915,-1.4562901099780325,0,-1.2097032412712805,0,0,0,0,1.3372865171545165,0.7051619480543181,-1.3650523754101704,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.18320947358218748,0.6303525943100922,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
1647,1.1974531138258186,1,1.0776434427630606,-1.4562901099780325,0,-0.5962360471703814,0,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8665017556477095,0.6303525943100922,1,0.40552090878997815,-0.3048944588340459,-0.49500952891680766,0,0,0,0,0.39316268666725285,1,1,0
996,3.5683675583484002,1,-1.9070638080224103,1.4934687727999947,0,-0.036453654122577436,1,0,1,0,0.11666659842508961,1.4196513431353042,-2.1248731954835645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7526197086367891,0.8334950901671383,1,-0.5771599911150389,-0.8236122600891461,-0.15712771462003394,0,0,0,1,-0.500349896772829,1,1,0
2975,0.13296091424425122,1,-0.4147101826296749,-0.5713624451446244,0,-0.5962360471703814,0,0,0,0,0.8213918370817433,-1.2468593807760893,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.22117015591916092,0.42721009845304597,1,-0.33148976613878467,-0.7851860224360383,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
600,0.22973293238803008,1,1.0776434427630606,-0.866338333422427,0,1.0014108930791454,0,0,0,0,1.3372865171545167,-0.7238168421076542,0.9144100848100111,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.38620076147241417,-0.3853598849751387,1,-0.8228302160912931,-0.45081000205104355,1.6891676888442366,0,0,0,1,-0.05359360505278807,1,0,0
401,0.7619790321788138,1,0.1351043109360697,1.4934687727999947,0,0.9787611220157141,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.46212212614636106,-0.3853598849751387,1,2.616552933576267,0.1904603343059282,0.2518744587106167,0,0,0,1,0.8399189783872938,1,0,0
2536,-0.44767119461842186,1,-1.0430696038476688,0.018589331410981062,0,-0.5962360471703814,0,1,0,0,-0.5880586402315634,-1.2468593807760893,-1.3650523754101704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.2343580321245204,-0.1822173891180925,1,-0.8228302160912931,-0.45081000205104355,-0.7960018300421765,0,0,0,1,-0.05359360505278807,1,0,0
2477,-1.0766893125529844,1,0.29219416624056815,0.6085411079665866,0,0.1349910383767957,1,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.6886145078224346,2.458635057023508,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,1.2866752701073347,1,0,0
1330,0.6652070140350349,1,0.29219416624056815,-0.5713624451446244,0,0.46331409415125124,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.15458926473661724,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1584366674505735,-0.5885023808321848,1,-0.08581954116253038,-0.3479710276453243,-0.671931384136901,0,0,0,0,1.2866752701073347,1,0,0
2011,-1.028303303481095,1,0.8420086598063128,0.6085411079665866,0,-0.2691884629871216,1,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38620076147241417,-0.3853598849751387,1,-0.8228302160912931,-0.45081000205104355,-0.30239151968086875,0,0,0,0,-0.500349896772829,1,0,0
2651,-0.8831452762654267,1,-1.6714290250656627,-0.866338333422427,0,-1.416302122248554,0,0,0,0,1.3372865171545167,-0.7238168421076542,-1.3650523754101704,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1584366674505735,-0.1822173891180925,1,0.1598506838137239,-0.23695054757302178,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,0,0
1926,0.7619790321788138,1,-0.021985544368428755,1.4934687727999947,0,0.31672973905636365,0,0,1,0,0.11666659842508961,1.4196513431353042,0.15458926473661724,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8417289495160954,-0.9947873725462771,1,-0.08581954116253038,-0.06682803334834796,0.6396472081035778,0,0,0,1,-0.500349896772829,1,0,0
3091,0.568434995891256,1,-2.0641536633269086,-0.866338333422427,0,-1.0631189668528678,0,0,0,0,1.3372865171545167,-0.7238168421076542,-2.1248731954835645,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.08251530277662661,0.020925106738953654,1,0.8968613587424867,-0.7582813980306592,-0.49500952891680766,0,0,0,1,-0.94710618849287,0,0,0
2212,1.4877691682571552,1,-0.8859797485431703,-1.16131422170023,0,0.43717831711330013,0,0,0,0,1.5261170757383973,-0.009327447026668153,-0.6052315553367766,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41097356760402814,0.6303525943100922,1,2.3708827086000124,-0.05007402797134317,0.08731520640310192,0,0,0,0,0.39316268666725285,1,1,0
1579,1.0522950866101504,1,-1.3572493144566657,-0.5713624451446244,0,0.31672973905636365,0,0,0,0,0.8213918370817433,-1.2468593807760893,-1.3650523754101704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.0065939381026797255,0.020925106738953654,1,0.1598506838137239,0.5593656180656613,0.5657974786723572,0,0,0,0,-0.94710618849287,0,1,0
293,0.7135930231069243,1,0.21364923858831894,-0.866338333422427,0,0.46331409415125124,0,0,0,0,1.3372865171545167,-0.7238168421076542,0.15458926473661724,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1.2840692613544173,1.4429225777382768,1,2.862223158552521,-0.3607580707902094,-0.026878582133286023,0,0,0,0,-0.05359360505278807,1,0,0
174,-0.44767119461842186,1,0.6849188045018143,0.31356521968878376,0,-0.036453654122577436,1,1,0,0,-1.1039533203043363,-0.7238168421076552,0.9144100848100111,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.3482400791354407,-0.3853598849751387,1,-0.08581954116253038,-0.814657360204703,-0.7540866404372646,0,0,0,0,1.2866752701073347,1,0,0
245,-0.3992851855465325,1,0.05655938328382048,-0.5713624451446244,0,0.8164974979455211,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.15458926473661724,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7658075848421486,-0.5885023808321848,1,0.6511911337662325,0.2367137858660566,0.4381389354414241,0,0,0,1,0.39316268666725285,1,0,0
442,-0.20574114925897477,1,0.5278289491973158,-0.5713624451446244,0,1.1367962081754317,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.15458926473661724,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.1072881089082406,0.42721009845304597,1,1.3882018086949952,0.6989134807490154,1.160629334916847,0,0,0,1,1.2866752701073347,1,0,0
233,-0.01219711297141706,1,0.29219416624056815,-0.2763865568668217,0,0.3952750503921197,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.15458926473661724,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7395974493980986,2.0523500653094153,1,-0.08581954116253038,0.09127912064155139,0.535423308333169,0,0,0,1,0.8399189783872938,1,0,0
1985,-0.01219711297141706,1,0.44928402154506664,0.9035169962443892,0,0.08399492035866991,1,0,0,0,-1.1039533203043368,0.7051619480543181,0.15458926473661724,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3102793967984673,-0.5885023808321848,1,-0.08581954116253038,0.20122053583130806,-0.49500952891680766,0,0,0,0,-0.05359360505278807,1,0,0
3007,-0.8347592671935373,1,-0.10053047202067798,0.6085411079665866,0,-0.036453654122577436,1,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9044624379846828,0.8334950901671383,1,-0.5771599911150389,-0.8117143253793452,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
1202,-0.9799172944092056,1,-0.5718000379341733,0.018589331410981062,0,0.31672973905636365,0,1,0,0,-0.5880586402315634,-1.2468593807760893,-0.6052315553367766,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3102793967984673,0.020925106738953654,1,-0.5771599911150389,-0.5795913347839431,-0.49500952891680766,0,0,0,1,-0.500349896772829,1,0,0
2263,0.4716629777474772,1,-1.121614531499918,1.4934687727999947,0,-0.07160800031384593,1,0,1,0,0.11666659842508961,1.4196513431353042,-1.3650523754101704,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3599906260283643,1.0366375860241843,1,0.8968613587424867,-0.47124729880201494,-0.119877964421669,0,0,0,1,-0.05359360505278807,1,0,0
3295,0.036188896100472365,1,0.29219416624056815,1.198492884522192,0,-0.10936867383175446,1,0,1,0,-0.5880586402315643,1.2282044867227522,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06932742657126716,0.2240676025959998,1,-0.5771599911150389,-0.6145544256942365,0.18670084103123982,0,0,0,0,0.39316268666725285,1,0,0
961,0.0845749051723618,1,0.9990985151108113,0.6085411079665866,0,1.1367962081754317,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.9144100848100111,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3102793967984673,-0.3853598849751387,1,0.40552090878997815,-0.209698322061004,-0.49500952891680766,0,0,0,1,0.39316268666725285,1,0,0
1138,0.22973293238803008,1,-1.5928840974134133,-0.2763865568668217,0,-0.20857817727261643,1,1,0,0,0.11666659842509014,-1.4383062371886408,-1.3650523754101704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9176503141900423,-0.9947873725462771,1,0.1598506838137239,-0.7378369381277337,4.577364731379316,0,0,0,0,-0.500349896772829,1,0,0
3501,-0.7863732581216478,1,0.6849188045018143,0.31356521968878376,0,-0.8733269014967311,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.9144100848100111,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1072881089082406,0.2240676025959998,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
2450,-1.028303303481095,1,0.5278289491973158,1.198492884522192,0,0.3952750503921197,0,0,1,0,-0.5880586402315643,1.2282044867227522,0.15458926473661724,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.5000828084833344,-0.5885023808321848,1,-0.08581954116253038,0.5028082164082907,0.4878489353773015,0,0,0,1,-0.500349896772829,1,0,0
1720,-0.3992851855465325,1,0.21364923858831894,-1.7512659982558352,0,0.2238303540105665,0,0,0,1,0.8213918370817433,1.2282044867227526,0.15458926473661724,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065939381026797255,0.020925106738953654,1,-0.5771599911150389,-0.5847430301961126,-0.18255382524806518,0,0,0,1,0.39316268666725285,1,0,0
3695,-1.0766893125529844,0,0.8420086598063128,0.31356521968878376,0,-1.2826182139464066,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.9144100848100111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,0,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
1842,1.0039090775382609,1,-0.33616525497742566,-0.866338333422427,0,0.8164974979455211,0,0,0,0,1.3372865171545167,-0.7238168421076542,-0.6052315553367766,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5760041731572814,-0.791644876689231,1,0.40552090878997815,-0.47690876082777145,0.6399328992697688,0,0,0,1,0.39316268666725285,1,0,0
2759,2.600647376910612,1,-3.085237722806149,1.198492884522192,0,-0.2745804275934848,1,0,1,0,-0.5880586402315643,1.2282044867227522,-2.884694015556958,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0183444849956031,0.6303525943100922,1,-0.5771599911150389,-0.7732873848722949,-0.8806313850671817,0,0,0,0,-0.500349896772829,1,1,0
1178,-0.7379872490497584,0,0.6849188045018143,-0.2763865568668217,0,0.6255777164843876,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.9144100848100111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.411139184570697,-1.4010723642603695,1,0.40552090878997815,-0.05438092100728328,0.5750147400933328,0,0,0,1,0.39316268666725285,1,0,0
2887,-0.7379872490497584,0,0.920553587458562,1.4934687727999947,0,-0.036453654122577436,1,0,1,0,0.11666659842508961,1.4196513431353042,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,0.1598506838137239,-0.842341274746375,-0.33646786868174683,0,0,0,0,-0.500349896772829,1,0,0
3217,-1.2702333488405422,1,0.7634637321540636,-0.2763865568668217,0,0.11013069672617867,1,1,0,0,0.11666659842509014,-1.4383062371886408,0.9144100848100111,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6519255378312282,-0.5885023808321848,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,1.7334315618273757,1,0,0
2256,0.7135930231069243,1,0.920553587458562,-0.5713624451446244,0,0.2238303540105665,0,0,0,0,0.8213918370817433,-1.2468593807760893,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6766983439628422,0.6303525943100922,1,-0.08581954116253038,-0.6231521444735001,-0.49500952891680766,0,0,0,1,-0.94710618849287,0,0,0
778,0.036188896100472365,1,1.0776434427630606,-1.7512659982558352,0,0.43717831711330013,0,0,0,1,0.8213918370817433,1.2282044867227526,0.9144100848100111,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6519255378312282,-0.5885023808321848,1,-0.8228302160912931,-0.45081000205104355,4.048541235576137,0,0,0,1,-0.05359360505278807,1,0,0
3125,-0.3992851855465325,0,-0.021985544368428755,1.198492884522192,0,0.31672973905636365,0,0,1,0,-0.5880586402315643,1.2282044867227522,0.15458926473661724,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,0.8968613587424867,0.2838598456087853,-0.7451040111930729,0,0,0,0,-0.05359360505278807,1,0,0
2648,-0.06058312204330649,1,0.21364923858831894,0.6085411079665866,0,0.31672973905636365,0,0,0,1,-1.2927838788882173,-0.009327447026668503,0.15458926473661724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1072881089082406,0.42721009845304597,1,0.8968613587424867,-0.2508073262901627,-0.2007574440911374,0,0,0,0,1.7334315618273757,1,0,0
1811,-0.1089691311151959,1,-0.5718000379341733,0.6085411079665866,0,0.11013069672617867,1,0,0,1,-1.2927838788882173,-0.009327447026668503,-0.6052315553367766,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.3730128852670547,0.6303525943100922,1,-0.08581954116253038,-0.33617831634965273,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
1879,-0.689601239977869,1,0.05655938328382048,0.018589331410981062,0,0.5233287842173023,0,1,0,0,-0.5880586402315634,-1.2468593807760893,0.15458926473661724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5000828084833344,-0.791644876689231,1,-0.5771599911150389,-0.7731837023302703,-0.12620629407761588,0,0,0,0,-0.05359360505278807,1,0,0
3493,0.37489095960369834,0,-0.49325511028192415,0.6085411079665866,0,-0.8565200009530416,0,0,0,1,-1.2927838788882173,-0.009327447026668503,-0.6052315553367766,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.08581954116253038,-0.7498704721573075,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
2860,0.18134692331614063,1,-0.10053047202067798,-0.2763865568668217,0,0.1813444280954424,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.15458926473661724,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33505220293008126,0.6303525943100922,1,-0.5771599911150389,-0.7932745737378073,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
2363,-0.689601239977869,1,-0.10053047202067798,0.31356521968878376,0,0.7836128014088658,0,1,0,0,-1.1039533203043363,-0.7238168421076552,0.15458926473661724,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5380434908203079,-0.3853598849751387,1,1.6338720336712496,0.17256941677059104,-0.778834219010177,0,0,0,1,-0.05359360505278807,1,0,0
2366,0.32650495053180895,1,-0.021985544368428755,-0.2763865568668217,0,0.7484584532765037,0,1,0,0,0.11666659842509014,-1.4383062371886408,0.15458926473661724,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.25913083825613437,0.020925106738953654,1,2.1252124836237583,0.0319433502222253,-0.3756440622351908,0,0,0,0,-0.05359360505278807,1,0,0
1302,-0.4960572036903113,1,0.7634637321540636,0.018589331410981062,0,0.3652937009398107,0,1,0,0,-0.5880586402315634,-1.2468593807760893,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2723187144614938,-0.1822173891180925,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.94710618849287,0,0,0
3796,-0.7863732581216478,0,-0.4147101826296749,0.31356521968878376,0,0.1813444280954424,0,1,0,0,-1.1039533203043363,-0.7238168421076552,-0.6052315553367766,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.411139184570697,-1.4010723642603695,1,-0.8228302160912931,-0.45081000205104355,-0.49500952891680766,0,0,0,0,-0.500349896772829,1,0,0
1477,0.22973293238803008,1,0.6849188045018143,-1.7512659982558352,0,0.42358988674739434,0,0,0,1,0.8213918370817433,1.2282044867227526,0.9144100848100111,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1072881089082406,0.2240676025959998,1,-0.08581954116253038,-0.14233106255418151,-0.41949736913134944,0,0,0,1,1.7334315618273757,1,0,0
1808,0.568434995891256,1,-0.33616525497742566,0.018589331410981062,0,0.24381471673418068,0,1,0,0,-0.5880586402315634,-1.2468593807760893,-0.6052315553367766,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6139648554942548,-0.791644876689231,1,0.40552090878997815,0.6863971437739144,-0.31118980220780035,0,0,0,1,-0.94710618849287,0,0,0
580,-0.01219711297141706,1,0.6849188045018143,-1.4562901099780325,0,0.5770137539833209,0,0,0,0,1.3372865171545165,0.7051619480543181,0.9144100848100111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7905803909737625,0.6303525943100922,1,-0.08581954116253038,-0.0871593039752321,-0.6527284100267622,0,0,0,0,0.39316268666725285,1,0,0
